LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1766633963.133108,101007.000,14455,3,MZ,1,100,-54
1766633963.173105,101047.000,14455,3,MZ,1,100,-53
1766633963.213101,101087.000,14455,3,MZ,1,100,-54
1766633963.253098,101127.000,14469,2,MZ,1,100,-54
1766633963.293095,101167.000,14469,2,MZ,1,100,-54
1766633963.333092,101207.000,14486,3,MZ,1,100,-54
1766633963.373088,101247.000,14486,3,MZ,1,100,-53
1766633963.413085,101287.000,14486,3,MZ,1,100,-53
1766633963.453082,101327.000,14502,3,MZ,1,100,-52
1766633963.493079,101367.000,14502,3,MZ,1,100,-53
1766633963.533076,101407.000,14502,3,MZ,1,100,-52
1766633963.573072,101447.000,14520,2,MZ,1,100,-52
1766633963.613069,101487.000,14520,2,MZ,1,100,-53
1766633963.653066,101527.000,14536,3,MZ,1,100,-54
1766633963.693063,101567.000,14536,3,MZ,1,100,-53
1766633963.733059,101607.000,14536,3,MZ,1,100,-53
1766633963.773056,101647.000,14553,2,MZ,1,100,-53
1766633963.813053,101687.000,14553,2,MZ,1,100,-53
1766633963.848383,101722.333,14570,3,MZ,1,100,-53
1766633963.883714,101757.667,14570,3,MZ,1,100,-53
1766633963.919044,101793.000,14570,3,MZ,1,100,-53
1766633963.959041,101833.000,14591,3,MZ,1,100,-54
1766633963.999038,101873.000,14591,3,MZ,1,100,-54
1766633964.039035,101913.000,14591,3,MZ,1,100,-54
1766633964.079031,101953.000,14606,2,MZ,1,100,-54
1766633964.119028,101993.000,14606,2,MZ,1,100,-53
1766633964.159025,102033.000,14623,3,MZ,1,100,-53
1766633964.199022,102073.000,14623,3,MZ,1,100,-54
1766633964.239018,102113.000,14623,3,MZ,1,100,-53
1766633964.279015,102153.000,14639,2,MZ,1,100,-53
1766633964.319012,102193.000,14639,2,MZ,1,100,-53
1766633964.359009,102233.000,14656,3,MZ,1,100,-53
1766633964.399005,102273.000,14656,3,MZ,1,100,-54
1766633964.439002,102313.000,14656,3,MZ,1,100,-53
1766633964.478999,102353.000,14673,2,MZ,1,100,-53
1766633964.518996,102393.000,14673,2,MZ,1,100,-53
1766633964.558993,102433.000,14688,3,MZ,1,100,-55
1766633964.598989,102473.000,14688,3,MZ,1,100,-54
1766633964.638986,102513.000,14688,3,MZ,1,100,-54
1766633964.674317,102548.333,14704,3,MZ,1,100,-54
1766633964.709647,102583.667,14704,3,MZ,1,100,-54
1766633964.744977,102619.000,14704,3,MZ,1,100,-53
1766633964.784974,102659.000,14721,2,MZ,1,100,-53
1766633964.824971,102699.000,14721,2,MZ,1,100,-53
1766633964.864968,102739.000,14740,3,MZ,1,100,-54
1766633964.904964,102779.000,14740,3,MZ,1,100,-54
1766633964.944961,102819.000,14740,3,MZ,1,100,-54
1766633964.984958,102859.000,14755,2,MZ,1,100,-54
1766633965.024955,102899.000,14755,2,MZ,1,100,-54
1766633965.064952,102939.000,14771,3,MZ,1,100,-54
1766633965.104948,102979.000,14771,3,MZ,1,100,-53
1766633965.144945,103019.000,14771,3,MZ,1,100,-53
1766633965.184942,103059.000,14789,2,MZ,1,100,-52
1766633965.224939,103099.000,14789,2,MZ,1,100,-53
1766633965.264935,103139.000,14805,3,MZ,1,100,-52
1766633965.304932,103179.000,14805,3,MZ,1,100,-53
1766633965.344929,103219.000,14805,3,MZ,1,100,-52
1766633965.384926,103259.000,14820,2,MZ,1,100,-52
1766633965.424922,103299.000,14820,2,MZ,1,100,-54
1766633965.460586,103334.667,14837,3,MZ,1,100,-55
1766633965.496250,103370.333,14837,3,MZ,1,100,-53
1766633965.531914,103406.000,14837,3,MZ,1,100,-53
1766633965.571911,103446.000,14856,3,MZ,1,100,-54
1766633965.611907,103486.000,14856,3,MZ,1,100,-53
1766633965.651904,103526.000,14856,3,MZ,1,100,-52
1766633965.691901,103566.000,14872,2,MZ,1,100,-53
1766633965.731898,103606.000,14872,2,MZ,1,100,-53
1766633965.772228,103646.333,14887,3,MZ,1,100,-53
1766633965.812558,103686.667,14887,3,MZ,1,100,-53
1766633965.852888,103727.000,14887,3,MZ,1,100,-54
1766633965.892385,103766.500,14904,2,MZ,1,100,-54
1766633965.931881,103806.000,14904,2,MZ,1,100,-53
1766633965.971878,103846.000,14921,3,MZ,1,100,-53
1766633966.011875,103886.000,14921,3,MZ,1,100,-53
1766633966.051872,103926.000,14921,3,MZ,1,100,-52
1766633966.091869,103966.000,14937,3,MZ,1,100,-53
1766633966.131865,104006.000,14937,3,MZ,1,100,-53
1766633966.171862,104046.000,14937,3,MZ,1,100,-52
1766633966.211859,104086.000,14954,2,MZ,1,100,-53
1766633966.251856,104126.000,14954,2,MZ,1,100,-53
1766633966.287186,104161.333,14969,3,MZ,1,100,-52
1766633966.322517,104196.667,14969,3,MZ,1,100,-54
1766633966.357847,104232.000,14969,3,MZ,1,100,-53
1766633966.397844,104272.000,14988,3,MZ,1,100,-52
1766633966.437841,104312.000,14988,3,MZ,1,100,-53
1766633966.477837,104352.000,14988,3,MZ,1,100,-52
1766633966.517834,104392.000,15005,2,MZ,1,100,-54
1766633966.557831,104432.000,15005,2,MZ,1,100,-54
1766633966.597828,104472.000,15022,3,MZ,1,100,-52
1766633966.637825,104512.000,15022,3,MZ,1,100,-52
1766633966.677821,104552.000,15022,3,MZ,1,100,-53
